NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(hpa)	Absolute Pressure(hpa)	Wind Speed(km/h)	Gust(km/h)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
1140	23/08/2016 5:44:31 AM	30	18.1	81	17.7	89	1007.6	1013.2	0.0	0.0	W	15.9	17.7	0.00	0.00	8.40	12.90	12.90
1141	23/08/2016 6:14:31 AM	30	18.0	81	17.4	90	1007.6	1013.2	0.0	0.0	W	15.8	17.4	0.00	0.00	8.40	12.90	12.90
1142	23/08/2016 6:44:31 AM	30	17.9	80	17.2	90	1007.4	1013.0	0.0	0.0	W	15.6	17.2	0.00	0.00	8.40	12.90	12.90
1143	23/08/2016 7:14:31 AM	30	18.0	82	18.6	90	1007.5	1013.1	0.0	0.0	W	16.9	18.6	0.00	0.00	8.40	12.90	12.90
1144	23/08/2016 7:44:31 AM	30	18.4	83	20.5	79	1007.5	1013.1	0.0	0.0	W	16.8	20.5	0.00	0.00	8.40	12.90	12.90
1145	23/08/2016 8:14:31 AM	30	19.1	82	21.6	71	1007.0	1012.6	0.0	0.0	SE	16.1	21.6	0.00	0.00	8.40	12.90	12.90
1146	23/08/2016 8:44:31 AM	30	20.2	79	21.6	72	1007.6	1013.2	0.0	2.5	W	16.4	21.6	0.00	0.00	8.40	12.90	12.90
1147	23/08/2016 9:14:31 AM	30	21.7	73	22.9	68	1008.0	1013.6	0.0	2.5	W	16.7	22.9	0.00	0.00	8.40	12.90	12.90
1148	23/08/2016 9:44:31 AM	30	23.0	67	24.9	60	1007.9	1013.5	2.5	5.0	NW	16.6	24.9	0.00	0.00	8.40	12.90	12.90
1149	23/08/2016 10:14:31 AM	30	24.0	63	25.6	55	1007.6	1013.2	1.1	5.0	W	15.9	25.6	0.00	0.00	8.40	12.90	12.90
1150	23/08/2016 10:44:31 AM	30	25.4	57	26.2	52	1007.5	1013.1	0.0	1.1	SW	15.6	26.2	0.00	0.00	8.40	12.90	12.90
1151	23/08/2016 11:14:31 AM	30	25.8	57	25.5	54	1007.3	1012.9	2.5	3.6	SW	15.5	25.5	0.00	0.00	8.40	12.90	12.90
1152	23/08/2016 11:44:31 AM	30	26.0	54	25.6	53	1007.0	1012.6	2.5	3.6	SW	15.3	25.6	0.00	0.00	8.40	12.90	12.90
1153	23/08/2016 12:14:31 PM	30	26.3	55	26.1	50	1006.2	1011.8	2.5	5.0	E	14.9	26.1	0.00	0.00	8.40	12.90	12.90
1154	23/08/2016 12:44:31 PM	30	26.3	54	25.9	51	1005.6	1011.2	1.1	3.6	E	15.0	25.9	0.00	0.00	8.40	12.90	12.90
1155	23/08/2016 1:14:31 PM	30	25.9	56	24.8	61	1005.3	1010.9	3.6	5.0	S	16.8	24.8	0.00	0.00	8.40	12.90	12.90
1156	23/08/2016 1:44:31 PM	30	25.8	57	25.1	57	1005.0	1010.6	3.6	7.2	E	16.0	25.1	0.00	0.00	8.40	12.90	12.90
1157	23/08/2016 2:14:31 PM	30	25.4	58	24.5	62	1004.8	1010.4	3.6	6.1	E	16.8	24.5	0.00	0.00	8.40	12.90	12.90
1158	23/08/2016 2:44:31 PM	30	26.1	56	27.8	50	1004.7	1010.3	1.1	3.6	SE	16.5	27.8	0.00	0.00	8.40	12.90	12.90
1159	23/08/2016 3:14:31 PM	30	26.7	53	26.8	50	1004.7	1010.3	2.5	5.0	E	15.5	26.8	0.00	0.00	8.40	12.90	12.90
1160	23/08/2016 3:44:31 PM	30	27.7	50	26.0	54	1004.8	1010.4	1.1	5.0	E	16.0	26.0	0.00	0.00	8.40	12.90	12.90
1161	23/08/2016 4:14:31 PM	30	27.6	51	24.5	62	1005.2	1010.8	1.1	2.5	SW	16.8	24.5	0.00	0.00	8.40	12.90	12.90
1162	23/08/2016 4:44:31 PM	30	26.5	53	23.8	65	1005.1	1010.7	1.1	3.6	SE	16.9	23.8	0.00	0.00	8.40	12.90	12.90
1163	23/08/2016 5:14:31 PM	30	25.6	56	22.9	68	1005.4	1011.0	0.0	2.5	SW	16.7	22.9	0.00	0.00	8.40	12.90	12.90
1164	23/08/2016 5:44:31 PM	30	24.3	62	22.4	70	1005.7	1011.3	0.0	1.1	E	16.7	22.4	0.00	0.00	8.40	12.90	12.90
1165	23/08/2016 6:14:31 PM	30	23.3	66	22.0	76	1005.9	1011.5	0.0	2.5	SSW	17.6	22.0	0.00	0.00	8.40	12.90	12.90
1166	23/08/2016 6:44:31 PM	30	22.9	69	21.9	79	1006.5	1012.1	0.0	0.0	SE	18.1	21.9	0.00	0.00	8.40	12.90	12.90
1167	23/08/2016 7:14:31 PM	30	22.4	71	21.6	82	1006.5	1012.1	0.0	0.0	SE	18.4	21.6	0.00	0.00	8.40	12.90	12.90
1168	23/08/2016 7:44:31 PM	30	22.1	73	21.6	83	1006.5	1012.1	0.0	2.5	E	18.6	21.6	0.00	0.00	8.40	12.90	12.90
1169	23/08/2016 8:14:31 PM	30	22.1	75	21.7	84	1006.6	1012.2	0.0	1.1	E	18.9	21.7	0.00	0.00	8.40	12.90	12.90
1170	23/08/2016 8:44:31 PM	30	22.1	77	21.8	85	1006.4	1012.0	0.0	2.5	E	19.2	21.8	0.00	0.00	8.40	12.90	12.90
1171	23/08/2016 9:14:31 PM	30	22.1	79	21.8	87	1006.1	1011.7	3.6	6.1	SE	19.6	21.8	0.00	0.00	8.40	12.90	12.90
1172	23/08/2016 9:44:31 PM	30	22.1	82	21.6	89	1005.9	1011.5	0.0	1.1	NW	19.7	21.6	0.00	0.00	8.40	12.90	12.90
1173	23/08/2016 10:14:31 PM	30	22.0	82	21.5	89	1005.8	1011.4	0.0	1.1	SE	19.6	21.5	0.00	0.00	8.40	12.90	12.90
1174	23/08/2016 10:44:31 PM	30	21.7	85	21.1	91	1005.3	1010.9	0.0	1.1	SW	19.6	21.1	0.00	0.00	8.40	12.90	12.90
1175	23/08/2016 11:14:31 PM	30	21.4	86	20.9	93	1005.0	1010.6	0.0	1.1	NW	19.7	20.9	0.00	0.00	8.40	12.90	12.90
1176	23/08/2016 11:44:31 PM	30	21.4	85	20.8	93	1004.9	1010.5	0.0	2.5	SE	19.7	20.8	0.00	0.00	8.40	12.90	12.90
1177	24/08/2016 12:14:31 AM	30	21.3	86	20.9	93	1004.4	1010.0	0.0	2.5	SE	19.7	20.9	0.30	0.30	8.70	13.20	13.20
1178	24/08/2016 12:44:31 AM	30	21.2	87	20.6	93	1004.1	1009.7	1.1	3.6	E	19.5	20.6	0.30	0.30	8.70	13.20	13.20
1179	24/08/2016 1:14:31 AM	30	21.0	86	20.3	93	1003.5	1009.1	1.1	3.6	E	19.2	20.3	0.00	0.30	8.70	13.20	13.20
1180	24/08/2016 1:44:31 AM	30	20.8	88	20.2	93	1003.6	1009.2	1.1	3.6	E	19.1	20.2	0.00	0.30	5.70	13.20	13.20
1181	24/08/2016 2:14:31 AM	30	20.5	87	20.0	92	1003.1	1008.7	2.5	7.2	SE	18.7	20.0	0.00	0.30	5.70	13.20	13.20
1182	24/08/2016 2:44:31 AM	30	20.4	89	20.0	93	1002.5	1008.1	0.0	2.5	E	18.9	20.0	0.00	0.30	5.70	13.20	13.20
1183	24/08/2016 3:14:31 AM	30	20.3	88	19.8	94	1002.1	1007.7	0.0	0.0	SE	18.8	19.8	0.00	0.30	5.70	13.20	13.20
1184	24/08/2016 3:44:31 AM	30	20.3	89	20.0	93	1001.9	1007.5	0.0	1.1	SE	18.9	20.0	0.00	0.30	5.70	13.20	13.20
1185	24/08/2016 4:14:31 AM	30	20.2	88	19.9	94	1001.3	1006.9	0.0	1.1	SE	18.9	19.9	0.00	0.30	5.70	13.20	13.20
1186	24/08/2016 4:44:31 AM	30	20.2	87	19.8	95	1001.2	1006.8	0.0	1.1	E	19.0	19.8	0.00	0.30	5.70	13.20	13.20
1187	24/08/2016 5:14:31 AM	30	20.2	87	19.6	95	1001.2	1006.8	0.0	0.0	E	18.8	19.6	0.00	0.30	5.70	13.20	13.20
1188	24/08/2016 5:44:31 AM	30	20.1	87	19.6	95	1001.3	1006.9	0.0	0.0	E	18.8	19.6	0.00	0.30	5.70	13.20	13.20
1189	24/08/2016 6:14:31 AM	30	20.1	87	19.6	96	1001.4	1007.0	0.0	0.0	E	19.0	19.6	0.00	0.30	5.70	13.20	13.20
1190	24/08/2016 6:44:31 AM	30	20.1	87	19.8	96	1001.8	1007.4	0.0	0.0	E	19.2	19.8	0.00	0.30	5.70	13.20	13.20
1191	24/08/2016 7:14:31 AM	30	20.2	87	20.1	95	1001.7	1007.3	0.0	0.0	SW	19.3	20.1	0.00	0.30	5.70	13.20	13.20
1192	24/08/2016 7:44:31 AM	30	20.4	88	20.4	95	1001.9	1007.5	0.0	0.0	SE	19.6	20.4	0.00	0.30	5.70	13.20	13.20
1193	24/08/2016 8:14:31 AM	30	20.6	88	21.0	92	1001.9	1007.5	0.0	1.1	NW	19.7	21.0	0.00	0.30	5.70	13.20	13.20
1194	24/08/2016 8:44:31 AM	30	20.9	89	21.3	91	1001.7	1007.3	0.0	0.0	W	19.8	21.3	0.00	0.30	5.70	13.20	13.20
1195	24/08/2016 9:14:31 AM	30	21.3	88	21.9	89	1001.5	1007.1	0.0	0.0	W	20.0	21.9	0.00	0.30	5.70	13.20	13.20
1196	24/08/2016 9:44:31 AM	30	21.6	86	22.2	87	1001.5	1007.1	0.0	1.1	NE	20.0	22.2	0.00	0.30	5.70	13.20	13.20
1197	24/08/2016 10:14:31 AM	30	22.3	84	22.9	82	1001.1	1006.7	1.1	2.5	W	19.7	22.9	0.00	0.30	5.70	13.20	13.20
1198	24/08/2016 10:44:31 AM	30	22.6	82	22.8	82	1000.7	1006.3	0.0	0.0	NW	19.6	22.8	0.00	0.30	5.70	13.20	13.20
1199	24/08/2016 11:14:31 AM	30	22.6	81	22.7	82	1000.1	1005.7	0.0	1.1	W	19.5	22.7	0.00	0.30	5.70	13.20	13.20
1200	24/08/2016 11:44:31 AM	30	22.3	80	21.4	85	999.8	1005.4	1.1	6.1	SSW	18.8	21.4	0.00	0.30	5.70	13.20	13.20
1201	24/08/2016 12:14:31 PM	30	21.2	80	19.2	92	999.7	1005.3	2.5	6.1	W	17.9	19.2	0.90	1.20	6.60	14.10	14.10
1202	24/08/2016 12:44:31 PM	30	20.0	81	17.8	93	999.4	1005.0	0.0	1.1	SE	16.7	17.8	5.10	5.40	10.80	18.30	18.30
1203	24/08/2016 1:14:31 PM	30	19.3	82	17.1	94	999.7	1005.3	3.6	8.6	NW	16.1	17.1	4.80	6.00	11.40	18.90	18.90
1204	24/08/2016 1:44:31 PM	30	18.6	84	16.6	95	999.6	1005.2	2.5	5.0	W	15.8	16.6	2.10	7.50	12.90	20.40	20.40
1205	24/08/2016 2:14:31 PM	30	18.3	85	17.1	94	1000.0	1005.6	2.5	5.0	SW	16.1	17.1	1.80	7.80	13.20	20.70	20.70
1206	24/08/2016 2:44:31 PM	30	18.3	86	17.3	93	1000.1	1005.7	0.0	2.5	NWW	16.2	17.3	0.30	7.80	13.20	20.70	20.70
1207	24/08/2016 3:14:31 PM	30	18.2	85	17.1	92	1000.2	1005.8	1.1	3.6	S	15.8	17.1	0.00	7.80	13.20	20.70	20.70
1208	24/08/2016 3:44:31 PM	30	18.0	85	17.1	91	1000.5	1006.1	1.1	2.5	S	15.6	17.1	0.00	7.80	13.20	20.70	20.70
1209	24/08/2016 4:14:31 PM	30	17.9	84	17.1	92	1000.7	1006.3	0.0	1.1	S	15.8	17.1	0.00	7.80	13.20	20.70	20.70
1210	24/08/2016 4:44:31 PM	30	18.0	85	17.3	92	1000.6	1006.2	0.0	0.0	E	16.0	17.3	0.00	7.80	13.20	20.70	20.70
1211	24/08/2016 5:14:31 PM	30	18.0	85	17.1	91	1000.9	1006.5	0.0	0.0	NNW	15.6	17.1	0.00	7.80	13.20	20.70	20.70
1212	24/08/2016 5:44:31 PM	30	17.8	83	16.5	92	1001.4	1007.0	0.0	0.0	W	15.2	16.5	0.00	7.80	13.20	20.70	20.70
1213	24/08/2016 6:14:31 PM	30	17.7	84	16.5	93	1001.0	1006.6	0.0	0.0	NE	15.4	16.5	0.30	8.10	13.50	21.00	21.00
1214	24/08/2016 6:44:31 PM	30	17.6	85	16.4	94	1001.0	1006.6	0.0	0.0	W	15.5	16.4	0.30	8.10	13.50	21.00	21.00
1215	24/08/2016 7:14:31 PM	30	17.5	86	16.4	95	1001.1	1006.7	0.0	0.0	E	15.6	16.4	0.00	8.10	13.50	21.00	21.00
1216	24/08/2016 7:44:31 PM	30	17.3	86	16.4	95	1000.2	1005.8	0.0	0.0	NE	15.6	16.4	0.00	8.10	13.50	21.00	21.00
1217	24/08/2016 8:14:31 PM	30	17.3	85	16.4	94	1001.0	1006.6	0.0	0.0	NW	15.5	16.4	0.00	8.10	13.50	21.00	21.00
1218	24/08/2016 8:44:31 PM	30	17.4	88	17.0	94	1001.9	1007.5	0.0	1.1	W	16.0	17.0	0.00	8.10	13.50	21.00	21.00
1219	24/08/2016 9:14:31 PM	30	17.6	87	17.0	94	1001.6	1007.2	0.0	0.0	W	16.0	17.0	0.00	8.10	13.50	21.00	21.00
1220	24/08/2016 9:44:31 PM	30	17.6	87	16.4	95	1001.1	1006.7	0.0	0.0	SW	15.6	16.4	0.00	8.10	13.50	21.00	21.00
1221	24/08/2016 10:14:31 PM	30	17.5	87	16.4	95	1000.2	1005.8	1.1	3.6	SE	15.6	16.4	0.00	8.10	13.50	21.00	21.00
1222	24/08/2016 10:44:31 PM	30	17.3	87	16.4	95	1000.0	1005.6	0.0	0.0	W	15.6	16.4	0.00	8.10	13.50	21.00	21.00
1223	24/08/2016 11:14:31 PM	30	17.2	88	17.0	94	1000.1	1005.7	1.1	2.5	NWW	16.0	17.0	0.00	8.10	13.50	21.00	21.00
1224	24/08/2016 11:44:31 PM	30	17.3	89	17.2	94	1000.6	1006.2	0.0	2.5	S	16.2	17.2	0.00	8.10	13.50	21.00	21.00
1225	25/08/2016 12:14:31 AM	30	17.3	90	17.2	94	1000.8	1006.4	1.1	2.5	W	16.2	17.2	0.00	7.80	13.50	21.00	21.00
1226	25/08/2016 12:44:31 AM	30	17.4	89	17.1	94	1000.8	1006.4	0.0	0.0	W	16.1	17.1	0.00	7.80	13.50	21.00	21.00
1227	25/08/2016 1:14:31 AM	30	17.4	89	17.0	94	1000.3	1005.9	0.0	1.1	E	16.0	17.0	0.00	7.80	13.50	21.00	21.00
1228	25/08/2016 1:44:31 AM	30	17.7	81	18.5	80	1000.1	1005.7	1.1	5.0	SE	15.0	18.5	0.00	7.80	13.50	21.00	21.00
1229	25/08/2016 2:14:31 AM	30	17.7	78	17.9	77	1000.0	1005.6	2.5	6.1	W	13.8	17.9	0.00	7.80	13.50	21.00	21.00
1230	25/08/2016 2:44:31 AM	30	17.5	73	17.6	72	1001.9	1007.5	3.6	6.1	W	12.5	17.6	0.00	7.80	13.50	21.00	21.00
1231	25/08/2016 3:14:31 AM	30	17.4	69	17.5	69	1001.7	1007.3	0.0	1.1	W	11.8	17.5	0.00	7.80	13.50	21.00	21.00
1232	25/08/2016 3:44:31 AM	30	17.2	68	17.1	68	1001.1	1006.7	0.0	1.1	S	11.2	17.1	0.00	7.80	13.50	21.00	21.00
1233	25/08/2016 4:14:31 AM	30	16.9	67	16.3	67	1001.3	1006.9	2.5	5.0	W	10.2	16.3	0.00	7.80	13.50	21.00	21.00
1234	25/08/2016 4:44:31 AM	30	16.5	63	16.3	63	1002.3	1007.9	2.5	5.0	W	9.3	16.3	0.00	7.80	13.50	21.00	21.00
1235	25/08/2016 5:14:31 AM	30	16.3	63	16.3	64	1002.6	1008.2	1.1	2.5	W	9.5	16.3	0.00	7.80	13.50	21.00	21.00
1236	25/08/2016 5:44:31 AM	30	16.2	65	16.0	67	1003.1	1008.7	1.1	3.6	S	9.9	16.0	0.00	7.80	13.50	21.00	21.00
1237	25/08/2016 6:14:31 AM	30	15.7	66	15.7	68	1002.9	1008.5	3.6	6.1	NW	9.8	15.7	0.00	7.80	13.50	21.00	21.00
1238	25/08/2016 6:44:31 AM	30	15.6	68	15.4	69	1004.0	1009.6	2.5	3.6	S	9.8	15.4	0.00	7.80	13.50	21.00	21.00
1239	25/08/2016 7:14:31 AM	30	15.3	66	15.3	67	1003.8	1009.4	1.1	2.5	SE	9.2	15.3	0.00	7.80	13.50	21.00	21.00
1240	25/08/2016 7:44:31 AM	30	15.2	64	15.2	64	1003.6	1009.2	2.5	5.0	SW	8.5	15.2	0.00	7.80	13.50	21.00	21.00
1241	25/08/2016 8:14:31 AM	30	15.0	61	15.4	60	1004.6	1010.2	5.0	8.6	NW	7.7	15.4	0.00	7.80	13.50	21.00	21.00
1242	25/08/2016 8:44:31 AM	30	15.6	59	16.1	55	1004.3	1009.9	5.0	9.7	N	7.1	16.1	0.00	7.80	13.50	21.00	21.00
1243	25/08/2016 9:14:31 AM	30	16.1	54	16.3	52	1004.4	1010.0	6.1	13.3	NWW	6.4	16.3	0.00	7.80	13.50	21.00	21.00
1244	25/08/2016 9:44:31 AM	30	16.5	51	17.5	49	1005.0	1010.6	8.6	11.2	W	6.7	16.2	0.00	7.80	13.50	21.00	21.00
1245	25/08/2016 10:14:31 AM	30	17.1	50	17.6	49	1004.8	1010.4	6.1	9.7	NW	6.8	17.6	0.00	7.80	13.50	21.00	21.00
1246	25/08/2016 10:44:31 AM	30	17.8	49	17.7	48	1004.6	1010.2	2.5	6.1	W	6.6	17.7	0.00	7.80	13.50	21.00	21.00
1247	25/08/2016 11:14:31 AM	30	18.6	47	18.3	46	1004.2	1009.8	3.6	7.2	W	6.5	18.3	0.00	7.80	13.50	21.00	21.00
1248	25/08/2016 11:44:31 AM	30	19.3	47	19.0	45	1004.2	1009.8	1.1	3.6	W	6.8	19.0	0.00	7.80	13.50	21.00	21.00
1249	25/08/2016 12:14:31 PM	30	20.1	42	19.8	43	1004.1	1009.7	3.6	6.1	NW	6.9	19.8	0.00	6.90	13.50	21.00	21.00
1250	25/08/2016 12:44:31 PM	30	20.5	42	21.2	39	1003.6	1009.2	3.6	6.1	S	6.7	21.2	0.00	2.70	13.50	21.00	21.00
1251	25/08/2016 1:14:31 PM	30	21.3	39	21.8	36	1003.8	1009.4	3.6	7.2	NNW	6.1	21.8	0.00	2.10	13.50	21.00	21.00
1252	25/08/2016 1:44:31 PM	30	21.6	38	23.3	32	1004.0	1009.6	5.0	9.7	W	5.7	23.3	0.00	0.60	13.50	21.00	21.00
1253	25/08/2016 2:14:31 PM	30	21.8	36	22.7	31	1003.8	1009.4	1.1	5.0	W	4.7	22.7	0.00	0.30	13.50	21.00	21.00
1254	25/08/2016 2:44:31 PM	30	22.5	33	23.9	32	1003.9	1009.5	1.1	2.5	NW	6.2	23.9	0.00	0.30	13.50	21.00	21.00
1255	25/08/2016 3:14:31 PM	30	22.1	35	23.9	33	1004.0	1009.6	2.5	6.1	W	6.7	23.9	0.00	0.30	13.50	21.00	21.00
1256	25/08/2016 3:44:31 PM	30	22.6	34	22.4	33	1004.2	1009.8	1.1	2.5	W	5.4	22.4	0.00	0.30	13.50	21.00	21.00
1257	25/08/2016 4:14:31 PM	30	27.0	23	23.3	32	1004.4	1010.0	1.1	3.6	W	5.7	23.3	0.00	0.30	13.50	21.00	21.00
1258	25/08/2016 4:44:31 PM	30	32.6	16	20.4	35	1004.8	1010.4	2.5	3.6	W	4.5	20.4	0.00	0.30	13.50	21.00	21.00
1259	25/08/2016 5:14:31 PM	30	25.4	24	19.2	38	1005.6	1011.2	2.5	6.1	W	4.6	19.2	0.00	0.30	13.50	21.00	21.00
1260	25/08/2016 5:44:31 PM	30	21.0	32	18.1	42	1006.2	1011.8	2.5	5.0	S	5.0	18.1	0.00	0.30	13.50	21.00	21.00
1261	25/08/2016 6:14:31 PM	30	18.8	39	17.3	43	1007.0	1012.6	1.1	2.5	NW	4.6	17.3	0.00	0.00	13.50	21.00	21.00
1262	25/08/2016 6:44:31 PM	30	17.6	39	16.6	43	1007.5	1013.1	0.0	1.1	W	4.0	16.6	0.00	0.00	13.50	21.00	21.00
1263	25/08/2016 7:14:31 PM	30	16.8	42	16.3	45	1008.0	1013.6	2.5	5.0	S	4.4	16.3	0.00	0.00	13.50	21.00	21.00
1264	25/08/2016 7:44:31 PM	30	16.3	44	15.9	48	1008.2	1013.8	1.1	3.6	W	4.9	15.9	0.00	0.00	13.50	21.00	21.00
1265	25/08/2016 8:14:31 PM	30	15.7	47	15.7	49	1008.5	1014.1	0.0	2.5	N	5.0	15.7	0.00	0.00	13.50	21.00	21.00
1266	25/08/2016 8:44:31 PM	30	15.6	48	15.5	50	1008.7	1014.3	1.1	2.5	W	5.1	15.5	0.00	0.00	13.50	21.00	21.00
1267	25/08/2016 9:14:31 PM	30	15.3	50	15.3	50	1009.0	1014.6	1.1	2.5	W	5.0	15.3	0.00	0.00	13.50	21.00	21.00
1268	25/08/2016 9:44:31 PM	30	15.0	51	15.0	51	1009.0	1014.6	1.1	2.5	S	5.0	15.0	0.00	0.00	13.50	21.00	21.00
1269	25/08/2016 10:14:31 PM	30	14.8	52	14.8	53	1008.9	1014.5	2.5	3.6	NW	5.3	14.8	0.00	0.00	13.50	21.00	21.00
1270	25/08/2016 10:44:31 PM	30	14.5	53	14.6	54	1009.1	1014.7	1.1	2.5	SE	5.4	14.6	0.00	0.00	13.50	21.00	21.00
1271	25/08/2016 11:14:31 PM	30	14.4	53	14.5	53	1008.7	1014.3	0.0	2.5	NW	5.1	14.5	0.00	0.00	13.50	21.00	21.00
1272	25/08/2016 11:44:31 PM	30	14.2	53	14.3	54	1008.7	1014.3	3.6	9.7	SW	5.1	14.3	0.00	0.00	13.50	21.00	21.00
1273	26/08/2016 12:14:31 AM	30	14.0	54	14.0	54	1008.6	1014.2	5.0	14.8	NE	4.9	14.0	0.00	0.00	13.50	21.00	21.00
1274	26/08/2016 12:44:31 AM	30	13.7	55	13.9	55	1008.6	1014.2	3.6	9.7	NW	5.0	13.9	0.00	0.00	13.50	21.00	21.00
1275	26/08/2016 1:14:31 AM	30	13.5	55	13.8	55	1008.5	1014.1	1.1	5.0	SSW	4.9	13.8	0.00	0.00	13.50	21.00	21.00
1276	26/08/2016 1:44:31 AM	30	13.4	55	13.6	56	1008.6	1014.2	1.1	5.0	SSW	5.0	13.6	0.00	0.00	13.50	21.00	21.00
1277	26/08/2016 2:14:31 AM	30	13.2	55	13.1	57	1008.4	1014.0	2.5	5.0	W	4.8	13.1	0.00	0.00	13.50	21.00	21.00
1278	26/08/2016 2:44:31 AM	30	13.0	56	13.0	57	1008.1	1013.7	2.5	5.0	SW	4.7	13.0	0.00	0.00	13.50	21.00	21.00
1279	26/08/2016 3:14:31 AM	30	12.8	58	12.9	58	1008.1	1013.7	1.1	2.5	SW	4.9	12.9	0.00	0.00	13.50	21.00	21.00
1280	26/08/2016 3:44:31 AM	30	12.7	58	12.9	58	1008.1	1013.7	1.1	2.5	SW	4.9	12.9	0.00	0.00	13.50	21.00	21.00
1281	26/08/2016 4:14:31 AM	30	12.4	59	12.5	60	1008.4	1014.0	2.5	3.6	SW	5.0	12.5	0.00	0.00	13.50	21.00	21.00
1282	26/08/2016 4:44:31 AM	30	12.3	59	12.5	60	1008.6	1014.2	1.1	2.5	SW	5.0	12.5	0.00	0.00	13.50	21.00	21.00
1283	26/08/2016 5:14:31 AM	30	11.8	61	11.6	64	1008.9	1014.5	0.0	0.0	SW	5.0	11.6	0.00	0.00	13.50	21.00	21.00
1284	26/08/2016 5:44:31 AM	30	11.4	63	10.8	70	1009.4	1015.0	0.0	0.0	SW	5.6	10.8	0.00	0.00	13.50	21.00	21.00
1285	26/08/2016 6:14:31 AM	30	10.9	66	9.9	74	1009.6	1015.2	0.0	0.0	SW	5.5	9.9	0.00	0.00	13.50	21.00	21.00
1286	26/08/2016 6:44:31 AM	30	10.5	69	9.6	78	1010.0	1015.6	0.0	1.1	SW	6.0	9.6	0.00	0.00	13.50	21.00	21.00
1287	26/08/2016 7:14:31 AM	30	10.4	69	10.9	75	1010.2	1015.8	0.0	0.0	SW	6.7	10.9	0.00	0.00	13.50	21.00	21.00
1288	26/08/2016 7:44:31 AM	30	11.0	70	13.9	62	1010.5	1016.1	1.1	3.6	SW	6.8	13.9	0.00	0.00	13.50	21.00	21.00
1289	26/08/2016 8:14:31 AM	30	12.0	68	15.1	54	1010.8	1016.4	2.5	3.6	SW	5.9	15.1	0.00	0.00	13.50	21.00	21.00
1290	26/08/2016 8:44:31 AM	30	13.5	64	15.2	54	1011.0	1016.6	2.5	8.6	SWW	6.0	15.2	0.00	0.00	13.50	21.00	21.00
1291	26/08/2016 9:14:31 AM	30	15.1	55	16.6	48	1010.8	1016.4	2.5	5.0	S	5.6	16.6	0.00	0.00	13.50	21.00	21.00
1292	26/08/2016 9:44:31 AM	30	16.2	50	18.2	44	1010.6	1016.2	2.5	5.0	S	5.8	18.2	0.00	0.00	13.50	21.00	21.00
1293	26/08/2016 10:14:31 AM	30	17.5	48	18.2	42	1010.4	1016.0	5.0	7.2	SSW	5.1	18.2	0.00	0.00	13.50	21.00	21.00
1294	26/08/2016 10:44:31 AM	30	18.3	43	18.0	42	1010.1	1015.7	2.5	6.1	SWW	4.9	18.0	0.00	0.00	13.50	21.00	21.00
1295	26/08/2016 11:14:31 AM	30	19.5	41	19.0	37	1009.9	1015.5	3.6	9.7	S	4.0	19.0	0.00	0.00	13.50	21.00	21.00
1296	26/08/2016 11:44:31 AM	30	20.4	35	19.4	35	1009.6	1015.2	1.1	2.5	SWW	3.6	19.4	0.00	0.00	13.50	21.00	21.00
1297	26/08/2016 12:14:31 PM	30	21.6	40	20.3	33	1009.0	1014.6	0.0	1.1	E	3.5	20.3	0.00	0.00	13.50	21.00	21.00
1298	26/08/2016 12:44:31 PM	30	22.7	33	23.0	32	1008.4	1014.0	0.0	1.1	W	5.4	23.0	0.00	0.00	13.50	21.00	21.00
1299	26/08/2016 1:14:31 PM	30	23.3	35	22.6	29	1008.1	1013.7	0.0	0.0	SSW	3.7	22.6	0.00	0.00	13.50	21.00	21.00
1300	26/08/2016 1:44:31 PM	30	23.0	33	21.8	31	1007.8	1013.4	0.0	1.1	NW	3.9	21.8	0.00	0.00	13.50	21.00	21.00
1301	26/08/2016 2:14:31 PM	30	21.9	37	20.5	34	1007.7	1013.3	0.0	2.5	E	4.1	20.5	0.00	0.00	13.50	21.00	21.00
1302	26/08/2016 2:44:31 PM	30	21.3	37	20.5	37	1007.5	1013.1	0.0	2.5	E	5.3	20.5	0.00	0.00	13.50	21.00	21.00
1303	26/08/2016 3:14:31 PM	30	20.9	37	20.4	39	1007.5	1013.1	1.1	3.6	SE	6.0	20.4	0.00	0.00	13.50	21.00	21.00
1304	26/08/2016 3:44:31 PM	30	20.8	42	21.8	39	1007.4	1013.0	0.0	2.5	E	7.3	21.8	0.00	0.00	13.50	21.00	21.00
1305	26/08/2016 4:14:31 PM	30	21.9	41	20.4	40	1007.5	1013.1	1.1	2.5	NNE	6.4	20.4	0.00	0.00	13.50	21.00	21.00
1306	26/08/2016 4:44:31 PM	30	21.4	41	19.1	46	1008.1	1013.7	0.0	0.0	W	7.2	19.1	0.00	0.00	13.50	21.00	21.00
1307	26/08/2016 5:14:31 PM	30	20.5	43	18.4	50	1008.3	1013.9	0.0	0.0	NWW	7.8	18.4	0.00	0.00	13.50	21.00	21.00
1308	26/08/2016 5:44:31 PM	30	19.8	46	17.7	50	1008.4	1014.0	0.0	0.0	NWW	7.2	17.7	0.00	0.00	13.50	21.00	21.00
